APÓLICE;NUMERO_PI;Municipio;UF;LATITUDE;LONGITUDE;CULTURA;STATUS;NOME;ÁREA GARANTIDA (ha)
7924893980;1674574179;MOREIRA SALES;PR;-24,0509;-53,0102;SOJA;ATIVA;DONA LÚCIA DO ALGODÃO;265,88
7732542765;6682538226;IPOJUCA;PE;-8,39303;-35,0609;BATATA;ATIVA;MANÉ DA CEBOLA;166,54
4093756718;7817866943;ALAGOINHA;PB;-6,94657;-35,5332;SOJA;ATIVA;CHIQUINHA DO CAFÉ;340,78
1476043203;2883649655;ESTAÇÃO;RS;-27,9135;-52,2635;SOJA;ATIVA;SEU PEDRO DA CEBOLA;213
5455555270;9254916665;ILHA SOLTEIRA;SP;-20,4326;-51,3426;TRIGO;ATIVA;JOÃOZINHO DO ARROZ;209,92
3354866961;7291621298;RIO PRETO;MG;-22,0861;-43,8293;MILHO;ATIVA;JUJU DO CAFÉ;104,95
2613504445;8567568287;MELGAÇO;PA;-1,8032;-50,7149;MILHO;ATIVA;TONHÃO DO CAFÉ;143,42
4238897613;2622116978;ALEGRIA;RS;-27,8345;-54,0557;MAÇÃ;ATIVA;SEU PEDRO SOJINHA;471,25
4220967026;6928752075;CAIÇARA DO RIO DO VENTO;RN;-5,76541;-35,9938;TRIGO;ATIVA;BETO DO ARROZ;82,68
2623931525;1055766120;AUGUSTO SEVERO (CAMPO GRANDE);RN;-5,86206;-37,3135;MAÇÃ;ATIVA;ROSINHA DO TOMATE;15,55
9691002073;6258706946;VALENTIM GENTIL;SP;-20,4217;-50,0889;MILHO;ATIVA;LURDINHA DO MILHO;207,31
4997379820;5088644449;GAVIÃO;BA;-11,4688;-39,7757;TRIGO;ATIVA;DONA LÚCIA DA BATATA;444,98
9824315283;1748787325;ARAGUANÃ;TO;-6,58225;-48,6395;BATATA;ATIVA;MARIAZINHA DO TOMATE;346,23
1686438166;6166056170;BOA ESPERANÇA;ES;-18,5395;-40,3025;SOJA;ATIVA;BETO DO MILHO;488,55
2807865693;8419353178;GOIANÉSIA;GO;-15,3118;-49,1162;TRIGO;ATIVA;DONA LÚCIA DA CEBOLA;423,74
3895669166;3831218021;HERCULÂNDIA;SP;-22,0038;-50,3907;MILHO;ATIVA;CHIQUINHA SOJINHA;54,77
6435042463;4520598078;MONTE BELO;MG;-21,3271;-46,3635;BATATA;ATIVA;DONA LÚCIA DO TRIGO;289,32
9001935375;7969461632;IRARÁ;BA;-12,0504;-38,7631;MAÇÃ;ATIVA;TONHÃO DO MILHO;290,1
6514794578;1661127210;COUTO DE MAGALHÃES DE MINAS;MG;-18,0727;-43,4648;MAÇÃ;ATIVA;SEU PEDRO DA SOJA;475,84
5164389941;4008095368;BARRO PRETO;BA;-14,7948;-39,476;BATATA;ATIVA;LURDINHA DA CEBOLA;117,85
5705664545;8880883708;BONITO;PA;-1,36745;-47,3066;TRIGO;ATIVA;MARIAZINHA DO TOMATE;219,51
4152295855;6526274340;UNIÃO DOS PALMARES;AL;-9,15921;-36,0223;MAÇÃ;ATIVA;ZÉ DO ALGODÃO;33,78
4182402053;7315669737;PONTA PORÃ;MS;-22,5296;-55,7203;TRIGO;ATIVA;DONA LÚCIA DO ALGODÃO;66,77
2178062932;6224384765;ESTIVA;MG;-22,4577;-46,0191;MILHO;ATIVA;BETO DO MILHO;364,8
7012717747;3302605184;NOVA VIÇOSA;BA;-17,8926;-39,3743;BATATA;ATIVA;DONA LÚCIA DO TRIGO;432,09
3365669675;1209883197;CARDOSO;SP;-20,08;-49,9183;MILHO;ATIVA;LURDINHA SOJINHA;206,04
6417337977;8964984538;VARGEM GRANDE DO RIO PARDO;MG;-15,3987;-42,3085;MILHO;ATIVA;MANÉ DO TRIGO;295,18
8788744595;6125721798;RIO DE CONTAS;BA;-13,5852;-41,8048;TRIGO;ATIVA;ZÉ DO TOMATE;355,5
8347715472;8032429116;ANITA GARIBALDI;SC;-27,6897;-51,1271;BATATA;ATIVA;DONA LÚCIA DO TOMATE;107,91
3782432758;5759191900;ITINGA DO MARANHÃO;MA;-4,45293;-47,5235;BATATA;ATIVA;TONHÃO DO CAFÉ;412,92
4353245528;4820547658;HELIODORA;MG;-22,0644;-45,5453;TRIGO;ATIVA;ROSINHA DO TOMATE;23,72
9082873123;2674200497;BAIXA GRANDE;BA;-11,9519;-40,169;TRIGO;ATIVA;LURDINHA DA CEBOLA;23,69
6373223210;5688314352;TEODORO SAMPAIO;SP;-22,5299;-52,1682;SOJA;ATIVA;MANÉ DO TRIGO;141,85
9848802954;6944220111;AMPARO DE SÃO FRANCISCO;SE;-10,1348;-36,935;MAÇÃ;ATIVA;SEU PEDRO DO ALGODÃO;260,5
1930524051;9472185513;CAJUEIRO;AL;-9,3994;-36,1559;SOJA;ATIVA;JUJU SOJINHA;46,22
4407235886;6628726884;ORIZONA;GO;-17,0334;-48,2964;MILHO;ATIVA;ROSINHA DO TRIGO;323,05
2825373013;1517555305;NOVA UNIÃO;RO;-10,9068;-62,5564;MILHO;ATIVA;BETO DO CAFÉ;398,32
4032446728;7608988463;ACARI;RN;-6,4282;-36,6347;MILHO;ATIVA;MANÉ SOJINHA;329,64
3661043585;5574983700;ASSIS;SP;-22,66;-50,4183;MAÇÃ;ATIVA;DONA LÚCIA DO TOMATE;158,84
5369902313;1568367768;CAJATI;SP;-24,7324;-48,1223;MAÇÃ;ATIVA;CHIQUINHA DA SOJA;7,11
5722635848;8358039350;BARRA DE SÃO FRANCISCO;ES;-18,7548;-40,8965;MAÇÃ;ATIVA;ROSINHA DO ARROZ;405,54
3742761424;3453603373;SÃO SEBASTIÃO DO UATUMÃ;AM;-2,55915;-57,8731;MILHO;ATIVA;ROSINHA DO ALGODÃO;145,61
3343443113;6999810231;SENADOR GEORGINO AVELINO;RN;-6,1576;-35,1299;BATATA;ATIVA;TONHÃO DO MILHO;433,73
6553026281;5859188954;REBOUÇAS;PR;-25,6232;-50,6877;MAÇÃ;ATIVA;DONA LÚCIA DA SOJA;358,48
6153760313;6998797167;SÍTIO D'ABADIA;GO;-14,7992;-46,2506;MILHO;ATIVA;ROSINHA DO MILHO;206,11
3410062800;9226712132;ICÓ;CE;-6,39627;-38,8554;SOJA;ATIVA;TONHÃO DO ALGODÃO;395,32
4678173916;5105890972;PARANAPOEMA;PR;-22,6412;-52,0905;MILHO;ATIVA;CHIQUINHA DO TOMATE;458,02
5561479303;4437351435;MARIÁPOLIS;SP;-21,7959;-51,1824;MILHO;ATIVA;CHIQUINHA DA SOJA;341,68
7615528669;4055553447;DILERMANDO DE AGUIAR;RS;-29,7054;-54,2122;MILHO;ATIVA;SEU PEDRO DA BATATA;311,8
5916337671;5019041517;VALENÇA;BA;-13,3669;-39,073;TRIGO;ATIVA;ZÉ DO TRIGO;139,29
2531750983;3882051564;CHORROCHÓ;BA;-8,9695;-39,0979;TRIGO;ATIVA;LURDINHA SOJINHA;59,08
5475136935;7973261725;ILHA SOLTEIRA;SP;-20,4326;-51,3426;BATATA;ATIVA;MANÉ DA CEBOLA;263,37
3645353138;3125980538;PASSO DE TORRES;SC;-29,3099;-49,722;MILHO;ATIVA;BETO DO TRIGO;489,76
5350465145;2449782470;BRASILÂNDIA;MS;-21,2544;-52,0365;MILHO;ATIVA;LURDINHA DA CEBOLA;419,7
3148955667;7918502638;ÓBIDOS;PA;-1,90107;-55,5208;MILHO;ATIVA;TONHÃO DO CAFÉ;254,8
3761644456;7770278734;SÃO JOSÉ DO MANTIMENTO;MG;-20,0058;-41,7486;MILHO;ATIVA;BETO DO MILHO;211
8853053305;1142795733;GOIÂNIA;GO;-16,6864;-49,2643;SOJA;ATIVA;JUJU DO ARROZ;163,9
8203356708;6510161751;PINHAL DA SERRA;RS;-27,8751;-51,1673;MAÇÃ;ATIVA;ZÉ DA CEBOLA;72,6
4749376631;8886780903;PEDRANÓPOLIS;SP;-20,2474;-50,1129;MILHO;ATIVA;SEU PEDRO DO TOMATE;465,19
8642299869;6672683856;ITAPACI;GO;-14,9522;-49,5511;MILHO;ATIVA;ZÉ SOJINHA;59,57
7476065347;4572083209;SÃO JOSÉ DO SERIDÓ;RN;-6,44002;-36,8746;SOJA;ATIVA;JOÃOZINHO DO MILHO;380,74
8278023730;9708177938;ITAMARANDIBA;MG;-17,8552;-42,8561;BATATA;ATIVA;DONA LÚCIA DA SOJA;438,89
4103854991;3757962585;ARAÇU;GO;-16,3563;-49,6804;SOJA;ATIVA;SEU PEDRO SOJINHA;182,76
1748548702;3657455879;PAULÍNIA;SP;-22,7542;-47,1488;MAÇÃ;ATIVA;DONA LÚCIA DA CEBOLA;228,6
5113080918;4456378331;GUANAMBI;BA;-14,2231;-42,7799;MILHO;ATIVA;ROSINHA DA BATATA;5,29
1994869578;2913047604;BODÓ;RN;-5,98027;-36,4167;MILHO;ATIVA;ZÉ DO MILHO;48,44
6717328647;9897953816;SÃO FRANCISCO DE GOIÁS;GO;-15,9256;-49,2605;MAÇÃ;ATIVA;LURDINHA DO ALGODÃO;290,36
2379451923;4500805990;ARAGUACEMA;TO;-8,80755;-49,5569;MAÇÃ;ATIVA;DONA LÚCIA SOJINHA;43,64
3112758103;2436615855;MARAGOGI;AL;-9,00744;-35,2267;SOJA;ATIVA;LURDINHA DO CAFÉ;487,79
5406111003;2706294732;CAPIXABA;AC;-10,566;-67,686;MAÇÃ;ATIVA;ZÉ SOJINHA;272,71
2318718330;7348693065;MARITUBA;PA;-1,36002;-48,3421;MILHO;ATIVA;MARIAZINHA DA SOJA;303,13
3066007178;8010858413;BRASILEIRA;PI;-4,1337;-41,7859;SOJA;ATIVA;ROSINHA DO ALGODÃO;380,91
6199054397;6922267936;RESERVA;PR;-24,6492;-50,8466;MAÇÃ;ATIVA;MARIAZINHA DA BATATA;341,79
9724521965;8245261494;SANTO ANTÔNIO DA PATRULHA;RS;-29,8268;-50,5175;TRIGO;ATIVA;JUJU DO ALGODÃO;439,09
3654599213;3413893579;TUPARENDI;RS;-27,7598;-54,4814;MAÇÃ;ATIVA;JUJU DO TOMATE;10,4
4522544742;5933290490;ARATACA;BA;-15,2651;-39,419;BATATA;ATIVA;LURDINHA DO TOMATE;370,38
4079645859;1052211037;CAJURU;SP;-21,2749;-47,303;SOJA;ATIVA;CHIQUINHA DO MILHO;390,29
7311554907;5819329027;VÁRZEA DO POÇO;BA;-11,5273;-40,3149;MILHO;ATIVA;LURDINHA DA SOJA;183,78
7193218517;2301245610;POCINHOS;PB;-7,06658;-36,0668;MAÇÃ;ATIVA;ROSINHA DA CEBOLA;412,09
8531965202;6721531293;ALTO PARAÍSO;RO;-9,71429;-63,3188;BATATA;ATIVA;ROSINHA DO TRIGO;388,37
8906280920;7374501093;GUAÍBA;RS;-30,1086;-51,3233;MAÇÃ;ATIVA;ROSINHA DA CEBOLA;435,57
5105737991;7244673884;CAMPO ALEGRE;AL;-9,78451;-36,3525;BATATA;ATIVA;JOÃOZINHO DA BATATA;427,13
2506242512;8836957636;HUMAITÁ;AM;-7,51171;-63,0327;TRIGO;ATIVA;JUJU DO CAFÉ;247,08
3230911515;4756843519;ARVOREDO;SC;-27,0748;-52,4543;BATATA;ATIVA;LURDINHA DO ALGODÃO;405,92
4319312486;6188136788;SÃO DESIDÉRIO;BA;-12,3572;-44,9769;MILHO;ATIVA;DONA LÚCIA DO CAFÉ;384,89
7033173448;1839233475;LIMOEIRO DO NORTE;CE;-5,14392;-38,0847;SOJA;ATIVA;CHIQUINHA SOJINHA;112,35
2048972470;2415849514;COREMAS;PB;-7,00712;-37,9346;BATATA;ATIVA;MANÉ DA BATATA;286,62
1480703899;2324334269;OLIVENÇA;AL;-9,51954;-37,1954;TRIGO;ATIVA;LURDINHA DO MILHO;394,64
2206181330;4357467531;CAMPO ALEGRE;SC;-26,195;-49,2676;MAÇÃ;ATIVA;ZÉ DA CEBOLA;361,8
7277774120;2642791335;ESTEIO;RS;-29,852;-51,1841;SOJA;ATIVA;MARIAZINHA DO CAFÉ;79,27
1758858183;1352094915;SÃO JOÃO DE MERITI;RJ;-22,8058;-43,3729;MAÇÃ;ATIVA;ZÉ DO ALGODÃO;238,46
1697092064;3591371798;CIDADE OCIDENTAL;GO;-16,0765;-47,9252;TRIGO;ATIVA;MARIAZINHA DA BATATA;122,45
2370566777;5358928451;PINHÃO;PR;-25,6944;-51,6536;BATATA;ATIVA;ZÉ SOJINHA;217,87
9451277113;2252805447;JUAZEIRO DO PIAUÍ;PI;-5,17459;-41,6976;MAÇÃ;ATIVA;JOÃOZINHO SOJINHA;6,85
5070581077;2177751144;ITAPIRAPUÃ PAULISTA;SP;-24,572;-49,1661;MAÇÃ;ATIVA;ROSINHA DO TRIGO;283,22
3332510523;6700554313;COXILHA;RS;-28,128;-52,3023;SOJA;ATIVA;JOÃOZINHO DO MILHO;377,98
9751657106;1726872970;MARTINÓPOLE;CE;-3,2252;-40,6896;TRIGO;ATIVA;MARIAZINHA DO TOMATE;230,34
8472905337;4173384858;FLORÂNIA;RN;-6,12264;-36,8226;BATATA;ATIVA;ZÉ DA CEBOLA;307,82
3593331998;5156854218;SANTA FÉ DE GOIÁS;GO;-15,7664;-51,1037;MAÇÃ;ATIVA;ZÉ SOJINHA;245,04
5665086289;6709963012;PRATÁPOLIS;MG;-20,7411;-46,8624;MILHO;ATIVA;CHIQUINHA DA SOJA;37,54
4649578213;1476162113;SÃO MIGUEL DOS MILAGRES;AL;-9,26493;-35,3763;SOJA;ATIVA;ROSINHA DO TRIGO;169,28
4568451607;5110975590;COROATÁ;MA;-4,13442;-44,1244;TRIGO;ATIVA;JUJU DO TRIGO;313,85
9517581860;3724873516;ROSÁRIO DO IVAÍ;PR;-24,2682;-51,272;SOJA;ATIVA;JUJU DO TOMATE;111,77
2150657940;3553814862;CHUVISCA;RS;-30,7504;-51,9737;MAÇÃ;ATIVA;LURDINHA DO ALGODÃO;158,4
1319397859;8808548964;SÃO JOÃO NEPOMUCENO;MG;-21,5381;-43,0069;BATATA;ATIVA;MARIAZINHA DO ALGODÃO;48,39
3165712141;1701274874;UPANEMA;RN;-5,63761;-37,2635;MAÇÃ;ATIVA;MARIAZINHA DO ARROZ;456,8
1539555628;1103958633;PEDRO AFONSO;TO;-8,97034;-48,1729;BATATA;ATIVA;JUJU DO MILHO;212,29
7298860455;7565352005;BARRA DO RIO AZUL;RS;-27,4069;-52,4084;SOJA;ATIVA;TONHÃO DO CAFÉ;264,35
5113067537;4507925448;PARNAMIRIM;PE;-8,08729;-39,5795;MILHO;ATIVA;JOÃOZINHO DA SOJA;28,71
6073653880;1398289094;MARICÁ;RJ;-22,9354;-42,8246;BATATA;ATIVA;JOÃOZINHO DA BATATA;185,47
9430930780;9927681144;MARACAÍ;SP;-22,6149;-50,6713;MILHO;ATIVA;JOÃOZINHO DO TOMATE;212,46
2792859566;7090770661;SÃO SEBASTIÃO DA BELA VISTA;MG;-22,1583;-45,7546;TRIGO;ATIVA;MARIAZINHA DA CEBOLA;216,09
5084258048;9423814865;PARANAÍBA;MS;-19,6746;-51,1909;BATATA;ATIVA;MANÉ DO MILHO;162,12
7205784276;5336683153;IGARAPÉ-MIRI;PA;-1,97533;-48,9575;SOJA;ATIVA;MARIAZINHA DO CAFÉ;193,99
1567629235;3517406616;SANTO ESTÊVÃO;BA;-12,428;-39,2505;BATATA;ATIVA;MANÉ DO ALGODÃO;296,69
9601429057;3844450693;NOVA ROMA;GO;-13,7388;-46,8734;MAÇÃ;ATIVA;BETO DA SOJA;488,73
4846071846;6801103699;CAMPESTRE DA SERRA;RS;-28,7926;-51,0941;SOJA;ATIVA;LURDINHA DA SOJA;98,13
9378893886;6729112767;BARRA DO OURO;TO;-7,69593;-47,6776;BATATA;ATIVA;JOÃOZINHO DO TOMATE;39,3
6771900091;7982412906;ABADIA DOS DOURADOS;MG;-18,4831;-47,3916;SOJA;ATIVA;JUJU DO ALGODÃO;466,19
5671763184;5611568033;ARENÁPOLIS;MT;-14,4472;-56,8437;MILHO;ATIVA;JUJU DA CEBOLA;469,72
9097769331;9071864630;ITAMBARACÁ;PR;-23,0181;-50,4097;SOJA;ATIVA;TONHÃO DO TRIGO;181,56
2434039286;2622696034;PRATA;MG;-19,3086;-48,9276;MAÇÃ;ATIVA;JOÃOZINHO DA BATATA;43,54
6630341884;4395265854;MESSIAS;AL;-9,39384;-35,8392;MILHO;ATIVA;JUJU DO ALGODÃO;328,52
1066971105;3138409054;SÃO FRANCISCO DE SALES;MG;-19,8611;-49,7727;BATATA;ATIVA;SEU PEDRO DO MILHO;481,91
2767952643;4930496573;ITAPEJARA D'OESTE;PR;-25,9619;-52,8152;TRIGO;ATIVA;ZÉ DO CAFÉ;272,98
5906566692;5080765450;CUTIAS;AP;0,970761;-50,8005;MAÇÃ;ATIVA;CHIQUINHA DA BATATA;474,65
5657776886;8666988726;SANTA ROSA DO TOCANTINS;TO;-11,4474;-48,1216;BATATA;ATIVA;ZÉ DA BATATA;11,68
6185206570;9051466268;ELDORADO DO CARAJÁS;PA;-6,10389;-49,3553;MAÇÃ;ATIVA;ZÉ DA BATATA;124,17
3969346352;4471960093;ABREU E LIMA;PE;-7,90072;-34,8984;MAÇÃ;ATIVA;JOÃOZINHO DA BATATA;444,43
7398685391;6580926689;SÃO BORJA;RS;-28,6578;-56,0036;MAÇÃ;ATIVA;SEU PEDRO SOJINHA;225,15
6208164162;1263604552;IRUPI;ES;-20,3501;-41,6444;MAÇÃ;ATIVA;ROSINHA DO ARROZ;14,08
1317894564;1339867066;MONTE NEGRO;RO;-10,2458;-63,29;MILHO;ATIVA;CHIQUINHA DA CEBOLA;164,44
2769810501;1148888919;ALPINÓPOLIS;MG;-20,8631;-46,3878;TRIGO;ATIVA;DONA LÚCIA DO ALGODÃO;138,1
7245888918;2654985203;PINHEIRO;MA;-2,52224;-45,0788;TRIGO;ATIVA;ZÉ DA SOJA;417,09
9956861621;7041405043;SAPUCAIA;RJ;-21,9949;-42,9142;MAÇÃ;ATIVA;BETO DO CAFÉ;435,37
7372826158;1659587264;MUNHOZ;MG;-22,6092;-46,362;MAÇÃ;ATIVA;JOÃOZINHO DO ARROZ;72,4
2622694427;3568921894;MARCELINO VIEIRA;RN;-6,2846;-38,1642;MILHO;ATIVA;TONHÃO DO ARROZ;452,24
2120475859;3411887209;PONTO BELO;ES;-18,1253;-40,5458;BATATA;ATIVA;JOÃOZINHO DA BATATA;106,37
4142122784;6568876809;GUIA LOPES DA LAGUNA;MS;-21,4583;-56,1117;SOJA;ATIVA;ROSINHA DO ARROZ;214,84
1843352717;4126439546;ACREÚNA;GO;-17,396;-50,3749;TRIGO;ATIVA;CHIQUINHA DA CEBOLA;205,53
6698227825;9780157560;IBIRAPUÃ;BA;-17,6832;-40,1129;TRIGO;ATIVA;JUJU DA SOJA;248,71
1721832746;7956125378;CHAPADÃO DO SUL;MS;-18,788;-52,6263;MAÇÃ;ATIVA;SEU PEDRO DA BATATA;472,71
8444734340;9333581596;SANTA BÁRBARA DO TUGÚRIO;MG;-21,2431;-43,5607;MILHO;ATIVA;ZÉ DO ARROZ;418,56
4847532101;1006987202;GURINHATÃ;MG;-19,2143;-49,7876;TRIGO;ATIVA;LURDINHA DO ALGODÃO;130,44
1986620766;7590874273;ZÉ DOCA;MA;-3,27014;-45,6553;SOJA;ATIVA;MARIAZINHA DA CEBOLA;289,34
7382910276;3725944445;VOLTA GRANDE;MG;-21,7671;-42,5375;BATATA;ATIVA;TONHÃO DO TOMATE;381,16
4446180987;2610999226;SANTO ANTÔNIO DO ITAMBÉ;MG;-18,4609;-43,3006;TRIGO;ATIVA;SEU PEDRO DO MILHO;160,11
1138055334;7188661641;PRESIDENTE JUSCELINO;MA;-2,91872;-44,0715;MILHO;ATIVA;MARIAZINHA DA SOJA;480,78
8031526295;5043472847;SANTA FILOMENA DO MARANHÃO;MA;-5,49671;-44,5638;MILHO;ATIVA;TONHÃO DO TOMATE;485,27
7459573145;5570515506;NOVA SANTA HELENA;MT;-10,8651;-55,1872;MILHO;ATIVA;ZÉ DO MILHO;339,44
4129428381;7732722911;ORÓS;CE;-6,25182;-38,9053;MAÇÃ;ATIVA;BETO DO TRIGO;236,74
7406510090;5848565237;MIRADOURO;MG;-20,8899;-42,3458;TRIGO;ATIVA;MARIAZINHA DO ALGODÃO;153,98
1964641766;1956070112;PIEDADE DO RIO GRANDE;MG;-21,469;-44,1938;MAÇÃ;ATIVA;CHIQUINHA DA SOJA;409,88
9856326067;2597875695;BIRITINGA;BA;-11,6072;-38,8051;MAÇÃ;ATIVA;ROSINHA DO TOMATE;176,74
6377460079;8504611222;APARECIDA;SP;-22,8495;-45,2325;TRIGO;ATIVA;SEU PEDRO DO ALGODÃO;110,48
1136765497;6893053952;JUNDIÁ;AL;-8,93297;-35,5669;TRIGO;ATIVA;JUJU DO CAFÉ;276,61
9663960767;7595361409;GUAPIARA;SP;-24,1892;-48,5295;TRIGO;ATIVA;ZÉ DA BATATA;448,84
8470622960;9645024533;MANFRINÓPOLIS;PR;-26,1441;-53,3113;SOJA;ATIVA;JUJU DA CEBOLA;361,38
3613223029;6813220086;SEDE NOVA;RS;-27,6367;-53,9493;SOJA;ATIVA;BETO DO TOMATE;246,22
4136596019;4525811818;OIAPOQUE;AP;3,84074;-51,8331;SOJA;ATIVA;JOÃOZINHO DO ARROZ;316,33
5171356088;4329955934;CLARO DOS POÇÕES;MG;-17,082;-44,2061;TRIGO;ATIVA;SEU PEDRO DA CEBOLA;334,34
1910856411;5232761837;ITAPÉ;BA;-14,8876;-39,4239;MILHO;ATIVA;JUJU DO MILHO;232,77
6464161458;4662384589;BELA VISTA DO MARANHÃO;MA;-3,72618;-45,3075;MAÇÃ;ATIVA;ROSINHA DA CEBOLA;60,51
1333162198;3151881897;COLINAS DO TOCANTINS;TO;-8,05764;-48,4757;BATATA;ATIVA;MANÉ DO TOMATE;372,1
3488376070;7875910708;MORRO REUTER;RS;-29,5379;-51,0811;SOJA;ATIVA;MARIAZINHA DA CEBOLA;185,54
4716641082;9200050188;MORRETES;PR;-25,4744;-48,8345;MILHO;ATIVA;BETO SOJINHA;329,93
2698916104;3345741872;LAMBARI;MG;-21,9671;-45,3498;MAÇÃ;ATIVA;ROSINHA DA CEBOLA;496,04
5441385162;2594554406;INHUMAS;GO;-16,3611;-49,5001;TRIGO;ATIVA;ZÉ DO ALGODÃO;24,81
6503305736;5016655268;ITANHOMI;MG;-19,1736;-41,863;TRIGO;ATIVA;ZÉ DO MILHO;36,95
8443257045;5826481429;PARACURU;CE;-3,41436;-39,03;TRIGO;ATIVA;ROSINHA DA BATATA;75,45
9405249531;1213890564;EMBAÚBA;SP;-20,9796;-48,8325;MILHO;ATIVA;CHIQUINHA DO TRIGO;218,6
7524935946;8927305455;DIVISÓPOLIS;MG;-15,7254;-40,9997;MILHO;ATIVA;TONHÃO DA BATATA;202,32
3016578370;8764847198;INGAÍ;MG;-21,4024;-44,9152;TRIGO;ATIVA;CHIQUINHA DO TRIGO;401,45
3391331211;3005442621;CORINTO;MG;-18,369;-44,4542;TRIGO;ATIVA;TONHÃO DA SOJA;485,01
6344685536;9352545623;FAROL;PR;-24,0958;-52,6217;SOJA;ATIVA;LURDINHA DA CEBOLA;281,48
2918279073;4427056382;GOIANÉSIA;GO;-15,3118;-49,1162;MAÇÃ;ATIVA;ROSINHA DO ARROZ;372,68
9207472752;9153676827;BETÂNIA DO PIAUÍ;PI;-8,14376;-40,7989;TRIGO;ATIVA;ZÉ DA SOJA;397,42
3953177286;3079196065;CIDELÂNDIA;MA;-5,17465;-47,7781;TRIGO;ATIVA;JOÃOZINHO DO ARROZ;236,91
9478823121;9457194057;CAMPO ALEGRE;AL;-9,78451;-36,3525;BATATA;ATIVA;MANÉ DA BATATA;37,06
4430863581;4220657445;GONZAGA;MG;-18,8196;-42,4769;TRIGO;ATIVA;ROSINHA SOJINHA;111,46
8615713096;4311170200;PORTO BELO;SC;-27,1586;-48,5469;MILHO;ATIVA;JUJU DA CEBOLA;181,36
3313130142;7811965008;ITAPIRAPUÃ;GO;-15,8205;-50,6094;TRIGO;ATIVA;DONA LÚCIA DO CAFÉ;61,28
2312005153;6141692949;CAMPO ERÊ;SC;-26,3931;-53,0856;TRIGO;ATIVA;DONA LÚCIA DO TRIGO;108,3
6052417327;2252075841;COLORADO;PR;-22,8374;-51,9743;BATATA;ATIVA;ROSINHA DA CEBOLA;102,76
6412798309;8229773853;CANTO DO BURITI;PI;-8,1111;-42,9517;MAÇÃ;ATIVA;TONHÃO DO TOMATE;373,91
8780318788;1417710478;APODI;RN;-5,65349;-37,7946;SOJA;ATIVA;BETO DO ALGODÃO;215,52
4197008055;2453710317;MACHADOS;PE;-7,68827;-35,5114;MILHO;ATIVA;MANÉ DA SOJA;323,51
9849933185;5824598712;CAPELA DE SANTANA;RS;-29,6961;-51,328;MILHO;ATIVA;DONA LÚCIA DO TRIGO;112,24
8116206875;3564655859;RUY BARBOSA;RN;-5,88745;-35,933;MAÇÃ;ATIVA;DONA LÚCIA DA CEBOLA;315,19
7729131405;2996968475;JAQUIRANA;RS;-28,8811;-50,3637;BATATA;ATIVA;LURDINHA DA BATATA;284,75
9587327089;7397139657;PIRACEMA;MG;-20,5089;-44,4783;MAÇÃ;ATIVA;MARIAZINHA DO ARROZ;155,81
8692563081;9978331752;TARRAFAS;CE;-6,67838;-39,753;SOJA;ATIVA;MANÉ DO ARROZ;304,5
1861201968;1532101909;TRÊS BARRAS DO PARANÁ;PR;-25,4185;-53,1833;BATATA;ATIVA;SEU PEDRO DO TRIGO;498,97
6310289313;4733419099;CANARANA;MT;-13,5515;-52,2705;BATATA;ATIVA;JUJU DO ARROZ;160,31
2624019205;3751771710;CERRO AZUL;PR;-26,0891;-52,8691;SOJA;ATIVA;MANÉ DO MILHO;12,96
4270361195;8957183131;CANOAS;RS;-29,9128;-51,1857;MAÇÃ;ATIVA;DONA LÚCIA DO ARROZ;226,92
3861379186;2604673412;SÃO BENTINHO;PB;-6,88596;-37,7243;MAÇÃ;ATIVA;DONA LÚCIA DA BATATA;58,3
4131263665;3143363856;APERIBÉ;RJ;-21,6252;-42,1017;BATATA;ATIVA;ZÉ DO ALGODÃO;192,88
9511168677;1085767178;LARANJA DA TERRA;ES;-19,8994;-41,0621;MILHO;ATIVA;MANÉ SOJINHA;489,58
5746869971;2166782225;ITABERAÍ;GO;-16,0206;-49,806;BATATA;ATIVA;ZÉ DO TOMATE;455,33
5490717205;5468288776;CHÃ DE ALEGRIA;PE;-8,00679;-35,204;MAÇÃ;ATIVA;JOÃOZINHO DO TRIGO;288,07
3195919673;6061228091;UMBURANAS;BA;-10,7339;-41,3234;MAÇÃ;ATIVA;LURDINHA DO ARROZ;486,09
4348448503;4394715155;ALMIRANTE TAMANDARÉ DO SUL;RS;-28,1149;-52,9142;MAÇÃ;ATIVA;TONHÃO DA SOJA;206,09
8231653426;6921753291;QUATRO IRMÃOS;RS;-27,8257;-52,4424;TRIGO;ATIVA;BETO DO CAFÉ;27,26
5296612211;8152147016;SALGADO DE SÃO FÉLIX;PB;-7,35337;-35,4305;MAÇÃ;ATIVA;ZÉ DA SOJA;479,96
4871737396;1426669678;PITIMBU;PB;-7,4664;-34,8151;BATATA;ATIVA;ROSINHA DO CAFÉ;444,49
3364551078;8160271514;CEDRAL;MA;-2,00027;-44,5281;BATATA;ATIVA;BETO DA SOJA;317,44
1339969328;6995584328;TURVO;SC;-28,9272;-49,6831;SOJA;ATIVA;MARIAZINHA SOJINHA;325,39
4589781819;7528974916;NAZARÉ;TO;-6,37496;-47,6643;TRIGO;ATIVA;JOÃOZINHO DO ALGODÃO;345,63
3844592689;7165390399;CAMAMU;BA;-13,9398;-39,1071;BATATA;ATIVA;JOÃOZINHO DO CAFÉ;318,64
